140 28 -0.331522 -0.177249
140 36 -0.290735 -0.183597
140 44 -0.257930 -0.182785
140 52 -0.231776 -0.178277
140 60 -0.210824 -0.171900
140 68 -0.193841 -0.164572
140 76 -0.179860 -0.156722
140 84 -0.168131 -0.148524
140 92 -0.158072 -0.140029
140 100 -0.149221 -0.131241
140 108 -0.141207 -0.122164
140 116 -0.133728 -0.112823
140 124 -0.126544 -0.103279
140 132 -0.119473 -0.093629
140 140 -0.112393 -0.084002
140 148 -0.105241 -0.074545
140 156 -0.098011 -0.065412
140 164 -0.090748 -0.056744
140 172 -0.083536 -0.048656
140 180 -0.076487 -0.041232
140 188 -0.069726 -0.034516
140 196 -0.063382 -0.028517
140 204 -0.057573 -0.023207
140 212 -0.052403 -0.018533
140 220 -0.047959 -0.014421
140 228 -0.044308 -0.010783
140 236 -0.041502 -0.007521
140 244 -0.039574 -0.004535
140 252 -0.038547 -0.001720
148 4 -0.400116 -0.029101
148 12 -0.380603 -0.081116
148 20 -0.349728 -0.119235
148 28 -0.316130 -0.143292
148 36 -0.284775 -0.156642
148 44 -0.257513 -0.162792
148 52 -0.234563 -0.164329
148 60 -0.215494 -0.162919
148 68 -0.199689 -0.159559
148 76 -0.186531 -0.154810
148 84 -0.175462 -0.148972
148 92 -0.165993 -0.142199
148 100 -0.157694 -0.134579
148 108 -0.150185 -0.126186
148 116 -0.143135 -0.117109
148 124 -0.136265 -0.107479
148 132 -0.129357 -0.097465
148 140 -0.122260 -0.087276
148 148 -0.114901 -0.077139
148 156 -0.107280 -0.067284
148 164 -0.099466 -0.057917
148 172 -0.091582 -0.049206
148 180 -0.083784 -0.041268
148 188 -0.076245 -0.034163
148 196 -0.069134 -0.027901
148 204 -0.062605 -0.022446
148 212 -0.056789 -0.017728
148 220 -0.051790 -0.013656
148 228 -0.047686 -0.010121
148 236 -0.044533 -0.007010
148 244 -0.042370 -0.004205
148 252 -0.041219 -0.001590
156 4 -0.350853 -0.021739
156 12 -0.339395 -0.062266
156 20 -0.319866 -0.095468
156 28 -0.296682 -0.119997
156 36 -0.273276 -0.136709
156 44 -0.251601 -0.147254
156 52 -0.232478 -0.153218
156 60 -0.216071 -0.155820
156 68 -0.202211 -0.155894
156 76 -0.190581 -0.153965
156 84 -0.180811 -0.150346
156 92 -0.172509 -0.145218
156 100 -0.165283 -0.138701
156 108 -0.158746 -0.130904
156 116 -0.152533 -0.121966
156 124 -0.146313 -0.112079
156 132 -0.139821 -0.101493
156 140 -0.132872 -0.090511
156 148 -0.125379 -0.079463
156 156 -0.117359 -0.068675
156 164 -0.108920 -0.058441
156 172 -0.100243 -0.048990
156 180 -0.091552 -0.040477
156 188 -0.083083 -0.032975
156 196 -0.075063 -0.026486
156 204 -0.067691 -0.020956
156 212 -0.061126 -0.016288
156 220 -0.055493 -0.012361
156 228 -0.050878 -0.009043
156 236 -0.047341 -0.006198
156 244 -0.044917 -0.003690
156 252 -0.043629 -0.001390
164 4 -0.312264 -0.017634
164 12 -0.305002 -0.051288
164 20 -0.292092 -0.080700
164 28 -0.275912 -0.104575
164 36 -0.258669 -0.122847
164 44 -0.241945 -0.136146
164 52 -0.226664 -0.145308
164 60 -0.213251 -0.151095
164 68 -0.201807 -0.154085
164 76 -0.192231 -0.154672
164 84 -0.184300 -0.153096
164 92 -0.177707 -0.149500
164 100 -0.172084 -0.143982
164 108 -0.167024 -0.136648
164 116 -0.162104 -0.127661
164 124 -0.156921 -0.117268
164 132 -0.151135 -0.105809
164 140 -0.144510 -0.093704
164 148 -0.136942 -0.081419
164 156 -0.128474 -0.069411
164 164 -0.119276 -0.058084
164 172 -0.109618 -0.047746
164 180 -0.099820 -0.038593
164 188 -0.090213 -0.030702
164 196 -0.081098 -0.024053
164 204 -0.072728 -0.018554
164 212 -0.065296 -0.014066
164 220 -0.058943 -0.010426
164 228 -0.053758 -0.007469
164 236 -0.049797 -0.005031
164 244 -0.047091 -0.002958
164 252 -0.045655 -0.001106
172 4 -0.279829 -0.015241
172 12 -0.275007 -0.044750
172 20 -0.266218 -0.071601
172 28 -0.254827 -0.094752
172 36 -0.242258 -0.113841
172 44 -0.229699 -0.128989
172 52 -0.217983 -0.140551
172 60 -0.207616 -0.148920
172 68 -0.198839 -0.154424
172 76 -0.191690 -0.157281
172 84 -0.186055 -0.157607
172 92 -0.181685 -0.155448
172 100 -0.178218 -0.150824
172 108 -0.175197 -0.143798
172 116 -0.172104 -0.134521
172 124 -0.168417 -0.123285
172 132 -0.163679 -0.110535
172 140 -0.157570 -0.096846
172 148 -0.149959 -0.082868
172 156 -0.140928 -0.069243
172 164 -0.130746 -0.056526
172 172 -0.119817 -0.045125
172 180 -0.108607 -0.035272
172 188 -0.097576 -0.027033
172 196 -0.087125 -0.020338
172 204 -0.077571 -0.015030
172 212 -0.069138 -0.010903
172 220 -0.061975 -0.007736
172 228 -0.056164 -0.005319
172 236 -0.051749 -0.003458
172 244 -0.048745 -0.001980
172 252 -0.047155 -0.000729
180 4 -0.251012 -0.013847
180 12 -0.247731 -0.040907
180 20 -0.241664 -0.066195
180 28 -0.233650 -0.088900
180 36 -0.224641 -0.108596
180 44 -0.215518 -0.125166
180 52 -0.206992 -0.138679
180 60 -0.199568 -0.149268
180 68 -0.193560 -0.157042
180 76 -0.189099 -0.162038
180 84 -0.186151 -0.164213
180 92 -0.184509 -0.163466
180 100 -0.183796 -0.159684
180 108 -0.183468 -0.152818
180 116 -0.182857 -0.142967
180 124 -0.181245 -0.130449
180 132 -0.177983 -0.115835
180 140 -0.172609 -0.099915
180 148 -0.164944 -0.083607
180 156 -0.155132 -0.067820
180 164 -0.143597 -0.053324
180 172 -0.130958 -0.040653
180 180 -0.117896 -0.030066
180 188 -0.105057 -0.021581
180 196 -0.092967 -0.015032
180 204 -0.082011 -0.010152
180 212 -0.072437 -0.006635
180 220 -0.064383 -0.004182
180 228 -0.057907 -0.002525
180 236 -0.053022 -0.001439
180 244 -0.049715 -0.000734
180 252 -0.047972 -0.000251
188 4 -0.224267 -0.013076
188 12 -0.222021 -0.038792
188 20 -0.217844 -0.063269
188 28 -0.212286 -0.085880
188 36 -0.206018 -0.106216
188 44 -0.199716 -0.124063
188 52 -0.193986 -0.139333
188 60 -0.189319 -0.151983
188 68 -0.186077 -0.161950
188 76 -0.184473 -0.169102
188 84 -0.184551 -0.173217
188 92 -0.186151 -0.173993
188 100 -0.188871 -0.171108
188 108 -0.192041 -0.164315
188 116 -0.194761 -0.153582
188 124 -0.196001 -0.139219
188 132 -0.194787 -0.121951
188 140 -0.190414 -0.102881
188 148 -0.182617 -0.083333
188 156 -0.171639 -0.064626
188 164 -0.158163 -0.047844
188 172 -0.143146 -0.033678
188 180 -0.127606 -0.022388
188 188 -0.112445 -0.013869
188 196 -0.098345 -0.007781
188 204 -0.085752 -0.003678
188 212 -0.074909 -0.001110
188 220 -0.065911 0.000327
188 228 -0.058760 0.000961
188 236 -0.053416 0.001049
188 244 -0.049825 0.000788
188 252 -0.047939 0.000330
196 4 -0.198600 -0.012710
196 12 -0.197083 -0.037821
196 20 -0.194263 -0.062037
196 28 -0.190533 -0.084877
196 36 -0.186394 -0.105982
196 44 -0.182392 -0.125114
196 52 -0.179067 -0.142108
196 60 -0.176909 -0.156821
196 68 -0.176338 -0.169065
196 76 -0.177666 -0.178563
196 84 -0.181050 -0.184898
196 92 -0.186416 -0.187519
196 100 -0.193361 -0.185789
196 108 -0.201065 -0.179125
196 116 -0.208285 -0.167219
196 124 -0.213486 -0.150294
196 132 -0.215144 -0.129263
196 140 -0.212126 -0.105703
196 148 -0.204010 -0.081587
196 156 -0.191207 -0.058886
196 164 -0.174841 -0.039158
196 172 -0.156434 -0.023291
196 180 -0.137523 -0.011465
196 188 -0.119372 -0.003319
196 196 -0.102835 0.001801
196 204 -0.088381 0.004619
196 212 -0.076187 0.005789
196 220 -0.066248 0.005835
196 228 -0.058468 0.005146
196 236 -0.052722 0.003997
196 244 -0.048893 0.002575
196 252 -0.046893 0.001009
204 4 -0.173362 -0.012610
204 12 -0.172369 -0.037607
204 20 -0.170542 -0.061953
204 28 -0.168180 -0.085281
204 36 -0.165684 -0.107301
204 44 -0.163524 -0.127790
204 52 -0.162203 -0.146570
204 60 -0.162237 -0.163456
204 68 -0.164128 -0.178198
204 76 -0.168333 -0.190409
204 84 -0.175199 -0.199492
204 92 -0.184835 -0.204595
204 100 -0.196933 -0.204631
204 108 -0.210543 -0.198444
204 116 -0.223947 -0.185182
204 124 -0.234792 -0.164790
204 132 -0.240592 -0.138401
204 140 -0.239445 -0.108335
204 148 -0.230638 -0.077647
204 156 -0.214881 -0.049389
204 164 -0.194080 -0.025868
204 172 -0.170725 -0.008198
